,match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1_winp_team2_last15,match_winners,t1_total_runs5,t1_total_wkts5,t1_bat_per5,t1_bowl_perf5,t1_eff_ply5,t1_perf_5,t2_total_runs5,t2_total_wkts5,t2_bat_per5,t2_bowl_perf5,t2_eff_ply5,t2_perf_5,t1_total_runs10,t1_total_wkts10,t1_bat_per10,t1_bowl_perf10,t1_eff_ply10,t1_perf_10,t2_total_runs10,t2_total_wkts10,t2_bat_per10,t2_bowl_perf10,t2_eff_ply10,t2_perf_10,t1_total_runs15,t1_total_wkts15,t1_bat_per15,t1_bowl_perf15,t1_eff_ply15,t1_perf_15,t2_total_runs15,t2_total_wkts15,t2_bat_per15,t2_bowl_perf15,t2_eff_ply15,t2_perf_15,team1_winp_team2_last5,team1_winp_team2_last10,ground5,ground10,ground15,toss_winners
10,9516415,Mi Is,30435,238727.0:5043310.0:7537004.0:3125562.0:8191868.0:8713270.0:6249256.0:4171859.0:8227974.0:230775.0:1907352.0:8118914.0,Ci Sr Ks,30414,2653993.0:7422673.0:1945425.0:5001170.0:232000.0:1642738.0:196580.0:2294823.0:3519011.0:2658445.0:5757884.0:3130840.0,Ci Sr Ks,30414,Ci Sr Ks,field,We Sm Mi,Mumbai,2023-04-08,night match,In Pr Le,2023,5004,0.7894736842105263,1.0,33.33,1,187.6,5.6,0.6559994483836977,1.0,9.384139540946334,0.030173899919941016,225.2,6.8,1.0,0.9396522001601181,11.075627496939555,1.939652200160118,162.99999999999997,4.5,0.7235078639020336,1.0,9.392189766496783,0.04336980807403101,225.9,5.8,0.956630191925969,1.0,11.34227359748082,6.8482056717408915,162.93333333333334,3.533333333333333,0.7645082261804145,1.0,9.260133558591214,0.20140102314345043,193.6666666666667,5.800000000000001,1.0,0.8992994884282748,11.286745738674277,6.647548209498962,33.33,33.33,0.0,0.0,0.0,1
11,9592470,Mi Is,30435,5043310.0:238727.0:7537004.0:3125562.0:8191868.0:6249256.0:8058924.0:2022957.0:8227974.0:230775.0:1907352.0:8442286.0,Lw Sr Gs,48334,2436405.0:6698110.0:3299407.0:2275097.0:8058903.0:4230127.0:3479860.0:2970652.0:8228100.0:5554142.0:7924048.0:7491385.0,Mi Is,30435,Mi Is,bat,MA Cm Sm Ck Ci,Chennai,2023-05-24,night match,In Pr Le,2023,2050,1.3333333333333333,1.975609756097561,0.0,0,182.79999999999998,5.2,1.0,0.7114338363839376,8.500441841611789,0.7325001668360276,128.0,9.8,0.5116665554426483,1.0,10.848876793750831,0.0,160.69999999999996,4.9,1.0,0.6883398838870178,8.349336312617357,0.8590575634947824,150.6,10.600000000000001,0.5704712182526089,1.0,11.31675533295896,1.5704712182526088,152.0,4.066666666666666,1.0,0.6172967461328401,8.274272419743683,1.174184511727745,150.26666666666668,9.133333333333335,0.5303261953089021,1.0,11.188189287009347,1.530326195308902,0.0,0.0,2.0,2.0,2.0,0
12,9128510,Ka Kt Rs,30400,5959834.0:37351.0:4497646.0:1613919.0:4231702.0:1663885.0:1934099.0:3429236.0:8779896.0:2632825.0:7758638.0,Ss Hd,36014,7491294.0:1945355.0:3127354.0:4203499.0:4230127.0:2642751.0:3693654.0:4874820.0:2282125.0:5618038.0:8725709.0,Ss Hd,36014,Ss Hd,field,Be Sm Mi,Mumbai,2022-04-15,night match,In Pr Le,2022,2764,1.7142857142857142,1.4878048780487805,100.0,1,157.60000000000002,5.8,0.9098368722994963,1.0,9.122151662691083,0.0711670164192666,139.0,7.4,1.0,0.8576659671614668,10.144198979324608,1.8576659671614668,176.60000000000002,5.600000000000001,0.6946681705573692,1.0,9.796787695991508,0.02600829479105582,164.40000000000003,7.300000000000001,0.9739917052089442,1.0,10.56706661048106,3.9479834104178884,177.46666666666667,5.8,0.9222076638932086,1.0,9.785269264719526,0.04575224056456806,155.60000000000005,6.8,0.954247759435432,1.0,10.441062487211681,3.908495518870864,100.0,100.0,0.0,0.0,0.0,1
13,9085222,Le,8301,4873028.0:6176246.0:3218291.0:3643870.0:2658431.0:4887336.0:6003584.0:7651657.0:8845850.0:5554142.0:5528116.0,Ne,8987,4003390.0:1749075.0:3651472.0:5516720.0:125915.0:34061.0:130437.0:6019306.0:4420828.0:2083157.0:2295642.0,Le,8301,Le,bat,Tt Be Nm,Nottingham,2022-06-21,day/night match,Vy Bt,2022,251,0.9090909090909092,2.9047619047619047,33.33,0,187.79999999999998,7.6000000000000005,1.0,0.595238113293877,9.50599872886435,0.05567279249109269,157.39999999999998,6.4,1.0,0.9443272075089074,10.35434452014298,3.8886544150178146,169.4,7.200000000000001,1.0,0.6713434636191733,9.927502460904714,1.008123146618129,153.2,6.199999999999999,1.0,0.6639589511272903,10.138475844580618,3.3279179022545806,147.0,6.733333333333333,0.9466549609194813,1.0,9.812873506209108,0.7307130896493881,148.4666666666667,6.466666666666667,1.0,0.8173217275876529,10.251246089641501,7.269286910350614,33.33,33.33,0.2,0.16666666666666666,0.16666666666666666,0
14,9085320,Ye,10618,6718326.0:1762060.0:3294444.0:2157770.0:6381962.0:6460614.0:5367676.0:5361166.0:8050160.0:7804677.0:4527942.0,Ne,8917,6374878.0:2286472.0:2158869.0:4645304.0:2858904.0:2486896.0:3636821.0:3648203.0:164604.0:2087700.0:2082387.0,Ye,10618,Ne,field,Cy Gd Nn,Northampton,2022-06-24,day/night match,Vy Bt,2022,1637,0.6666666666666666,1.0,100.0,0,153.8,7.6,0.6657789765988276,1.0,10.164341154459638,0.24639711938203113,178.6,5.6000000000000005,1.0,0.7536028806179689,9.02269321156661,2.6304043209269534,162.40000000000003,5.8,0.7893012505114664,1.0,10.408962410505366,0.847636265719812,191.5,5.5,1.0,0.576181867140094,9.138606534556775,3.152363734280188,154.26666666666665,5.8,0.7615476509463776,1.0,9.917944734090831,1.6888232546716435,169.9333333333333,5.0,1.0,0.577794186332089,9.436740255791548,5.522279652162311,100.0,100.0,0.0,0.0,0.0,1
15,9516632,Rl Cs Be,30393,1776627.0:313809.0:7861524.0:2275195.0:7586970.0:210328.0:5972868.0:5490666.0:212029.0:6586824.0:2018001.0:2733380.0,Lw Sr Gs,48334,2436405.0:8058903.0:3299407.0:3479860.0:2275097.0:4230127.0:2970652.0:8228100.0:217762.0:5554142.0:2954769.0:7491385.0,Rl Cs Be,30393,Rl Cs Be,bat,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,2023-05-01,night match,In Pr Le,2023,23498,1.125,1.4878048780487805,100.0,0,161.2,2.8000000000000003,0.959025329218029,1.0,9.831539379778354,0.834609874937926,152.79999999999998,8.8,0.6661560500248295,1.0,10.959719727398245,0.0,180.4,5.0,0.818184921068193,1.0,9.912921649089931,1.203550337382742,164.4,9.0,0.6991124156543144,1.0,11.010984550399291,1.6991124156543145,169.0,4.8,0.7310632727774118,1.0,10.104112455017571,2.1299583172513703,169.73333333333335,8.066666666666666,0.6127348514088419,1.0,10.751074613250516,1.6127348514088418,100.0,100.0,0.0,0.0,0.0,0
16,9272689,Sy Ss,33956,7869987.0:1870357.0:3535783.0:41740.0:3063696.0:34061.0:8146998.0:4756982.0:2790675.0:49496.0:8355808.0,Ae Ss,33914,4239038.0:3710090.0:2285051.0:3681957.0:387778.0:8415854.0:7455818.0:2286388.0:6718844.0:5863290.0:3890998.0,Sy Ss,33956,Ae Ss,field,Il Ss Sm Cs Hr,Coffs Harbour,2023-01-17,night match,Bg Bh Le,2022/23,11206,1.4444444444444444,4.809523809523809,75.0,0,177.8,5.4,1.0,0.7015836234790748,9.06546655269775,0.13209717899154194,141.99999999999997,5.800000000000001,1.0,0.933951410504229,8.467338962962529,2.9009271157563434,169.6,5.799999999999999,1.0,0.8549817520616686,9.3449580133358,1.135838376850339,129.5,3.8000000000000003,0.7160404057874152,1.0,8.98569453383389,3.4320808115748305,162.4,5.733333333333333,1.0,0.9289663486417981,9.64093324174402,1.7859401370103112,116.59999999999998,3.1333333333333333,0.6428119725979377,1.0,8.957543115705827,4.107029931494845,75.0,75.0,0.0,0.0,0.0,1
17,9639125,An,293,6818622.0:5554212.0:6450576.0:181404.0:3668356.0:5736016.0:5554282.0:5554254.0:6818776.0:6819238.0:6817628.0,Bh,188,3758565.0:6551978.0:4403419.0:6930230.0:393014.0:8127321.0:4403454.0:6486416.0:2316327.0:2436356.0:3769555.0,Bh,188,Bh,field,St Il Ct Sm,Sylhet,2023-07-16,day/night match,An tr of Bh,2023,10961,0.4666666666666667,0.3442622950819672,50.0,1,137.20000000000002,4.2,1.0,0.6015434490923834,7.974517449544232,0.0,127.4,4.4,0.9711767741724612,1.0,8.147760998050474,0.9855883870862305,125.10000000000001,5.6,1.0,0.3044737317176869,8.358035067308588,0.35116788659240683,120.2,4.1,0.765888075605062,1.0,8.16025462658779,1.7658880756050621,113.0,4.933333333333333,1.0,0.24056979381185245,8.320326034751256,0.8207322990136592,110.06666666666668,4.266666666666667,1.0,0.726422566995447,7.482040615392019,4.316056417488618,50.0,50.0,0.0,0.0,0.0,1
18,9433696,Ex,7258,4489974.0:6065548.0:5406064.0:6364588.0:5788320.0:5436878.0:7671306.0:3030733.0:8044490.0:7688848.0:6258734.0,He,7727,4223883.0:2076192.0:8822729.0:5241564.0:2020332.0:3162487.0:1482249.0:1482998.0:2173688.0:5788418.0:8833075.0,He,7727,He,field,Te Re Bl Sn,Southampton,2023-06-23,day/night match,Vy Bt,2023,8301,1.0666666666666669,1.0,25.0,1,127.00000000000003,6.599999999999999,1.0,0.7724883385962035,8.230436655559535,0.13177949226837193,156.79999999999998,4.800000000000001,0.9121470051544186,1.0,8.836322614395046,4.7803675128860466,146.89999999999998,5.4,1.0,0.478590934864069,8.24865407192252,0.05772784194261815,144.0,5.5,1.0,0.9835063308735376,9.16990262251222,5.950518992620613,142.26666666666668,5.4,1.0,0.4923730398773955,7.803944792740827,0.7167068568124151,158.5333333333333,5.466666666666667,1.0,0.8208232857968963,8.923017973524951,5.462469857390689,25.0,25.0,0.0,0.0,0.0,1
19,9657059,Ra,1350,8058805.0:8089192.0:8089276.0:8058812.0:8964668.0:8913876.0:8058798.0:8089206.0:8964710.0:8058840.0:8913897.0,Ua,251,1634709.0:3719197.0:9663968.0:7906968.0:5120674.0:8246440.0:8246419.0:8964843.0:182986.0:7753549.0:2943443.0,Ua,251,Ra,bat,Ga Cb Gd Ni,Nairobi,2023-06-11,day match,Ua tr of Ka,2023,4913,0.3333333333333333,0.0123456790123456,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,72.19999999999999,1.6,1.0,0.8366531924401952,3.247332876299613,3.6733063848803904,0.0,0.0,0.0,0.0,1.0,0.0,38.7,0.8,1.0,0.9244391440214501,3.220905646042714,3.8488782880429,0.0,0.0,0.0,0.0,1.0,0.0,25.8,0.5333333333333333,1.0,0.9244391440214503,3.220905646042714,3.8488782880429007,0.0,0.0,0.0,0.0,0.0,0
20,9457468,Cm Cs,40424,7864009.0:4502392.0:6551978.0:2804122.0:5736100.0:393182.0:2820957.0:7084972.0:6149268.0:4403468.0:351448.0,Ca Vs,40298,3758565.0:2263736.0:1965151.0:2331475.0:5771800.0:5017144.0:3850944.0:3850972.0:6528668.0:6931168.0:4769148.0,Ca Vs,40298,Cm Cs,bat,Zr Ad Cy Sm Cm,Chattogram,2023-01-16,night match,Bh Pr Le,2022/23,13530,0.6153846153846154,1.4878048780487805,0.0,1,95.39999999999999,4.2,0.8420842503463595,1.0,7.1155229832837525,0.20900790758697085,152.39999999999998,4.0,0.8606613949420195,1.0,9.544591923501468,1.8606613949420194,77.5,2.5,0.6261168834727225,1.0,6.669835334988876,0.18732952902422406,174.29999999999998,4.3999999999999995,0.906335235487888,1.0,8.698155230276024,1.906335235487888,60.66666666666666,1.6666666666666665,0.5731888562103032,1.0,6.37790605367856,0.47986956102959777,149.53333333333333,3.3999999999999995,0.760065219485201,1.0,8.466062341564689,1.7600652194852011,0.0,0.0,2.0,2.0,2.0,0
21,9866373,Oo,18360,2319638.0:8444855.0:4172706.0:7907444.0:6317142.0:7918280.0:8354716.0:7907479.0:3490150.0:7213856.0:4195827.0,Wn,18570,9036516.0:8271969.0:3913447.0:9523954.0:8354786.0:6718410.0:7907486.0:3083667.0:4950294.0:4950266.0:4195708.0,Wn,18570,Oo,bat,Mx Pk Aa,Alexandra,2023-12-28,day/night match,Sr Sh,2023/24,5382,1.4,1.4878048780487805,0.0,1,49.599999999999994,1.4,0.9471074834496414,1.0,6.261149044378901,0.18704736575979286,83.8,3.6,1.0,0.8129526342402071,5.371861293655509,3.6259052684804143,53.6,1.4,0.6656387212901327,1.0,5.3679006920870656,0.06402022081529424,66.5,3.3999999999999995,1.0,0.9359797791847059,5.148081090112052,6.77592922714647,42.733333333333334,0.9333333333333333,0.5937257085778429,1.0,5.112584916622508,0.07683774948078703,53.73333333333332,2.6666666666666665,0.9231622505192131,1.0,5.075697442488589,9.615811252596062,0.0,0.0,0.0,0.0,0.0,0
22,9680264,Da Aa,47508,5490596.0:4403531.0:4403545.0:4223883.0:3260564.0:2335381.0:4769148.0:4771780.0:5047300.0:4403573.0:8277716.0,Co Ss,47487,7200598.0:2437021.0:3008291.0:7520344.0:2104416.0:3364234.0:2437049.0:4365878.0:8106629.0:8363578.0:2590293.0,Da Aa,47508,Da Aa,bat,R Pa Sm Co,Colombo,2023-08-12,night match,La Pr Le,2023,7041,1.125,3.857142857142857,80.0,0,178.00000000000003,3.0,1.0,0.707916366667998,8.33970753507061,0.2335282621688588,134.4,4.3999999999999995,1.0,0.8443144918874274,9.0451149509512,1.8443144918874275,152.5,3.1,1.0,0.5120456753888525,8.447196002687043,0.08301956900242735,140.10000000000002,4.1000000000000005,1.0,0.9446536206650485,8.8925819724221,2.9169804309975724,136.13333333333335,2.8,1.0,0.4078715308567312,8.168955995687192,0.4653175644940839,123.73333333333335,3.5999999999999996,1.0,0.6897882903372775,8.84722838413511,3.379576580674555,80.0,80.0,0.6,0.6,0.6,0
23,9352356,Ed,20,2082044.0:6282856.0:1655436.0:6381962.0:62432.0:2162782.0:2827327.0:4640824.0:1711492.0:4174932.0:7276380.0,Nw Zd,48,6718326.0:2653993.0:4381761.0:5764576.0:3069954.0:2672214.0:3519011.0:3156033.0:3913475.0:1626561.0:3456424.0,Ed,20,Ed,bat,Od Td Mr,Manchester,2023-09-01,night match,Nw Zd tr of Ed,2023,538,1.15,1.0,50.0,0,269.40000000000003,6.4,0.919325844243247,1.0,9.940020029008455,0.8104226209767109,180.6,6.000000000000001,0.5947886895116444,1.0,10.61216255044331,1.5947886895116445,235.89999999999998,6.6,0.8771490767720217,1.0,10.47810675909429,0.239026113529329,201.6,7.2,1.0,0.9402434716176676,10.569164449860736,5.820730414853004,245.20000000000002,5.933333333333334,1.0,0.8908463271644816,10.403433031047106,0.8098382418600656,183.39999999999998,7.666666666666666,0.85275668329817,1.0,10.570648450839235,7.411026733192679,50.0,50.0,1.0,1.0,1.0,0
24,9433598,Ne,8917,4873700.0:8040164.0:2286472.0:6640178.0:4645304.0:2157770.0:3216569.0:3648203.0:3636821.0:2082387.0:8040136.0,Ye,10618,1762060.0:1655436.0:8033304.0:1637320.0:8050160.0:3620742.0:1547993.0:7651657.0:5367676.0:4527942.0:8070915.0,Ne,8917,Ne,bat,Hy Ls,Leeds,2023-06-20,day match,Vy Bt,2023,1266,0.8666666666666667,0.7530864197530864,0.0,0,159.6,7.000000000000001,1.0,0.8795863047310659,9.444986846182113,0.2168941969040773,158.2,7.0,0.8554038687306151,1.0,8.224187194024678,1.8554038687306151,145.80000000000004,6.3,1.0,0.83809612567557,9.130068235658575,0.2679795428854874,146.20000000000002,5.8,0.9106734857048375,1.0,8.18483353352844,4.776683714262094,130.4666666666667,6.066666666666666,1.0,0.7514388226812442,9.048550767068573,0.5231238753914366,156.8,4.733333333333333,0.8837502499130141,1.0,8.099531867497733,5.6512507497390425,0.0,0.0,0.0,0.0,0.0,0
